image_path,class_id,x_center,y_center,width,height
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/Jacket/001406.jpg,8,0.480454,0.498977,0.532466,0.755715
